BS value,3.203341516,BS delta,-0.3513459465,BS gamma,0.03288043974,BS theta,-1.788512579

10,3.185627292,0.01771422456,0.1771422456,1.771422456,-0.3493884181,0.001957528376,0.03279015587,9.028386424e-05,-1.778550897,0.009961681138
20,3.194227806,0.009113709902,0.182274198,3.645483961,-0.3504362676,0.0009096788544,0.03286014118,2.029855755e-05,-1.785629811,0.002882767793
40,3.199884351,0.003457165282,0.1382866113,5.531464451,-0.3509571971,0.0003887494149,0.03285355938,2.68803553e-05,-1.786105537,0.002407041459
80,3.203054119,0.0002873977516,0.02299182013,1.83934561,-0.351284175,6.177148386e-05,0.03287837121,2.068522802e-06,-1.787892859,0.0006197194387
160,3.202141431,0.001200085785,0.1920137256,30.72219609,-0.3512489438,9.700268743e-05,0.03287813626,2.303472445e-06,-1.788220964,0.0002916148554
320,3.203013968,0.0003275481232,0.1048153994,33.54092781,-0.351314567,3.137950585e-05,0.03287853254,1.907193464e-06,-1.78828536,0.0002272189391
640,3.202980716,0.0003608005548,0.2309123551,147.7839073,-0.3513182845,2.766202047e-05,0.03287874735,1.692387657e-06,-1.788362944,0.0001496344975
1280,3.203139,0.0002025166225,0.2592212768,331.8032343,-0.3513324047,1.354180277e-05,0.03287909739,1.342348313e-06,-1.788400518,0.00011206059

10,3.189283971,0.01405754587,0.1405754587,1.405754587,-0.3498451158,0.001500830742,0.03282570341,5.473632948e-05,-1.780801288,0.007711290528
20,3.196964899,0.006376617147,0.1275323429,2.550646859,-0.3507259296,0.0006200169005,0.03287965701,7.827241674e-07,-1.786642241,0.00187033772
40,3.200169268,0.003172248323,0.1268899329,5.075597316,-0.351028309,0.000317637473,0.03286423818,1.620155901e-05,-1.786766512,0.00174606613
80,3.20148431,0.001857206235,0.1485764988,11.8861199,-0.351193212,0.0001527345168,0.03287976167,6.780685022e-07,-1.788127425,0.0003851532514
160,3.202410982,0.0009305339602,0.1488854336,23.82166938,-0.351270892,7.50544738e-05,0.03287882789,1.61185123e-06,-1.788238054,0.0002745242814
320,3.202843351,0.000498165211,0.1594128675,51.01211761,-0.351308641,3.730552622e-05,0.03287930226,1.137481521e-06,-1.788349156,0.0001634221749
640,3.203067757,0.0002737591035,0.1752058262,112.1317288,-0.3513270416,1.890490223e-05,0.03287930783,1.131902893e-06,-1.788389667,0.0001229111008
1280,3.203170936,0.0001705801475,0.2183425887,279.4785136,-0.3513360923,9.854229345e-06,0.03287937651,1.063222442e-06,-1.788414847,9.773149985e-05

10,3.206641503,0.003299986683,0.03299986683,0.3299986683,-0.3510616405,0.0002843059767,0.0325702413,0.0003101984408,-1.776180446,0.01233213213
20,3.204645828,0.001304311572,0.02608623145,0.521724629,-0.3516067434,0.0002607969407,0.03293361062,5.317088115e-05,-1.792483194,0.003970615089
40,3.203373637,3.212050134e-05,0.001284820053,0.05139280214,-0.3513306885,1.525804552e-05,0.03284881934,3.162039386e-05,-1.786890784,0.00162179454
80,3.202799352,0.0005421641468,0.04337313174,3.469850539,-0.3513581149,1.216843934e-05,0.03289528516,1.484542201e-05,-1.789488338,0.000975759627
160,3.203337655,3.861685597e-06,0.0006178696955,0.09885915129,-0.3513485721,2.62556924e-06,0.0328778941,2.545633957e-06,-1.788348683,0.0001638953115
320,3.20327572,6.579646188e-05,0.0210548678,6.737557697,-0.3513463899,4.434213635e-07,0.03287977663,6.631118119e-07,-1.788460259,5.232006844e-05
640,3.203292163,4.935299599e-05,0.03158591743,20.21498716,-0.3513454422,5.042782391e-07,0.03287931341,1.126324266e-06,-1.788430179,8.240002673e-05
1280,3.203274115,6.74011914e-05,0.086273525,110.430112,-0.3513451429,8.035564611e-07,0.0328794452,9.9454199e-07,-1.788440027,7.255189887e-05
