7.768958947, -0.7691649012
7.740400074, -0.7699180683
7.75200956, -0.7696009492
7.718326405, -0.7692349897
7.715422798, -0.7692938477
7.718604389, -0.770990527
7.723158547, -0.7709536892
7.720346447, -0.770725594
7.721507187, -0.7705104079

7.718462206, -0.7707068812
7.722551016, -0.7708175722
7.720649463, -0.7701559321
7.721016935, -0.7699510794
7.721473479, -0.7700924129
7.72433846, -0.7707869698
7.723837806, -0.7708792488
7.723778097, -0.7706671759

