BS value,2.821948562,BS delta,-0.2995963823,BS gamma,0.02765244254,BS theta,-1.933968862

10,2.825434083,0.003485520247,0.03485520247,0.3485520247,-0.2995665638,2.981845682e-05,0.02760270197,4.974057544e-05,-1.930085881,0.00388298139
20,2.829253575,0.007305012849,0.146100257,2.92200514,-0.2999011356,0.0003047533536,0.02761667971,3.57628339e-05,-1.930702299,0.003266563874
40,2.825608083,0.003659520467,0.1463808187,5.855232747,-0.299868168,0.0002717857551,0.02766017324,7.730696565e-06,-1.934333741,0.0003648790893
80,2.822432785,0.0004842223823,0.03873779058,3.099023247,-0.2995580789,3.830338022e-05,0.02763910674,1.333580206e-05,-1.932921876,0.001046986885
160,2.822836127,0.0008875644839,0.1420103174,22.72165079,-0.2996529647,5.658240672e-05,0.027651797,6.455438982e-07,-1.933852211,0.0001166510199
320,2.822729861,0.0007812990041,0.2500156813,80.00501802,-0.2996330471,3.666480199e-05,0.02764952333,2.919214e-06,-1.933676605,0.0002922574979
640,2.822104144,0.0001555820087,0.09957248555,63.72639075,-0.2996051273,8.745002621e-06,0.02765097701,1.465530347e-06,-1.933832359,0.0001365032617
1280,2.822054433,0.0001058700625,0.13551368,173.4575104,-0.2996013426,4.960355607e-06,0.02765083922,1.603322515e-06,-1.933823382,0.0001454800693

10,2.827527033,0.005578470406,0.05578470406,0.5578470406,-0.3000069794,0.000410597103,0.02767200194,1.955939576e-05,-1.935344837,0.001375974189
20,2.824875161,0.002926598265,0.05853196529,1.170639306,-0.2996275262,3.11438953e-05,0.02762300879,2.943374953e-05,-1.931576648,0.002392214137
40,2.82455771,0.002609147634,0.1043659054,4.174636215,-0.2997167225,0.0001203402314,0.02764379742,8.645121792e-06,-1.933147351,0.0008215114403
80,2.824008932,0.002060369604,0.1648295683,13.18636546,-0.2996717894,7.540718994e-05,0.0276427309,9.711640209e-06,-1.933078074,0.0008907888107
160,2.822618881,0.0006703181217,0.1072508995,17.16014391,-0.2996199034,2.352117562e-05,0.02764821865,4.223892285e-06,-1.933592984,0.0003758783973
320,2.822389079,0.0004405165038,0.1409652812,45.10888999,-0.2996098945,1.351227124e-05,0.02764895805,3.484489262e-06,-1.933659455,0.0003094071943
640,2.822076935,0.0001283721187,0.08215815597,52.58121982,-0.2995999981,3.615891207e-06,0.02765037271,2.069837136e-06,-1.933787951,0.0001809118566
1280,2.821997834,4.927145029e-05,0.06306745637,80.72634415,-0.2995979245,1.542287081e-06,0.02765081445,1.628093308e-06,-1.933825836,0.0001430268751

10,2.820472734,0.001475828232,0.01475828232,0.1475828232,-0.2993053087,0.00029107354,0.02764409144,8.351104416e-06,-1.933864291,0.0001045714674
20,2.821757399,0.0001911631449,0.003823262897,0.07646525795,-0.2995400297,5.635260334e-05,0.0276468306,5.611945928e-06,-1.933700224,0.0002686385626
40,2.822210281,0.0002617189223,0.01046875689,0.4187502757,-0.2995938721,2.510120679e-06,0.0276495271,2.915444861e-06,-1.933789289,0.0001795736351
80,2.822475488,0.0005269252165,0.04215401732,3.372321385,-0.2996098335,1.345121429e-05,0.02764819446,4.248078711e-06,-1.933621988,0.0003468745934
160,2.822268048,0.000319485273,0.05111764368,8.178822989,-0.2996059773,9.595072832e-06,0.02764944049,3.002057717e-06,-1.933714859,0.0002540034729
320,2.822123058,0.0001744955526,0.05583857683,17.86834459,-0.2996023412,5.958958496e-06,0.02765024781,2.194737861e-06,-1.933779003,0.0001898597587
640,2.822042812,9.42492011e-05,0.0603194887,38.60447277,-0.299599958,3.575696016e-06,0.02765067695,1.765592867e-06,-1.933813866,0.0001549961965
1280,2.821971661,2.309900124e-05,0.02956672158,37.84540362,-0.2995979884,1.606181024e-06,0.02765105864,1.383907988e-06,-1.933846516,0.0001223466186

10,2.831525481,0.009576918876,0.09576918876,0.9576918876,-0.3000502739,0.0004538916028,0.02753518077,0.0001172617768,-1.923587066,0.01038179662
20,2.823042064,0.001093501942,0.02187003885,0.437400777,-0.2997747506,0.0001783683333,0.02764956976,2.872787441e-06,-1.933536157,0.0004327056578
40,2.822663163,0.0007146009895,0.02858403958,1.143361583,-0.2996477146,5.133236198e-05,0.0276522236,2.189437935e-07,-1.933878354,9.050870757e-05
80,2.822740694,0.0007921315107,0.06337052085,5.069641668,-0.2996257948,2.941254925e-05,0.02764686183,5.580712562e-06,-1.933454687,0.0005141755517
160,2.822060608,0.0001120453295,0.01792725272,2.868360435,-0.2996021212,5.738931377e-06,0.02765068651,1.756036722e-06,-1.93380773,0.0001611323525
320,2.821978068,2.950583222e-05,0.00944186631,3.021397219,-0.2995987051,2.32284416e-06,0.02765105513,1.387418005e-06,-1.933843146,0.0001257160444
640,2.821962565,1.400284959e-05,0.008961823736,5.735567191,-0.2995975747,1.192433536e-06,0.0276511061,1.336447874e-06,-1.93384873,0.0001201326344
1280,2.821900511,4.805119863e-05,0.06150553424,78.72708383,-0.2995960189,3.63333969e-07,0.02765144032,1.00222311e-06,-1.933879165,8.969704059e-05
